wgs_id	color	tetM
25825_2#157	#d7b5d8	0
25825_2#158	#d7b5d8	0
25825_2#159	#d7b5d8	0
25825_2#15	#d7b5d8	0
25825_2#160	#d7b5d8	0
25825_2#161	#ce1256	1
25825_2#162	#d7b5d8	0
25825_2#163	#d7b5d8	0
25825_2#164	#d7b5d8	0
25825_2#165	#d7b5d8	0
25825_2#166	#d7b5d8	0
25825_2#167	#d7b5d8	0
25825_2#168	#d7b5d8	0
25825_2#169	#d7b5d8	0
25825_2#16	#d7b5d8	0
25825_2#170	#d7b5d8	0
25825_2#171	#d7b5d8	0
25825_2#172	#d7b5d8	0
25825_2#173	#d7b5d8	0
25825_2#174	#d7b5d8	0
25825_2#175	#d7b5d8	0
25825_2#176	#d7b5d8	0
25825_2#177	#d7b5d8	0
25825_2#178	#d7b5d8	0
25825_2#179	#d7b5d8	0
25825_2#17	#d7b5d8	0
25825_2#180	#d7b5d8	0
25825_2#181	#ce1256	1
25825_2#182	#d7b5d8	0
25825_2#183	#d7b5d8	0
25825_2#184	#d7b5d8	0
25825_2#185	#d7b5d8	0
25825_2#186	#d7b5d8	0
25825_2#187	#d7b5d8	0
25825_2#188	#d7b5d8	0
25825_2#189	#d7b5d8	0
25825_2#18	#d7b5d8	0
25825_2#190	#d7b5d8	0
25825_2#191	#d7b5d8	0
25825_2#19	#d7b5d8	0
25825_2#1	#d7b5d8	0
25825_2#20	#d7b5d8	0
25825_2#21	#d7b5d8	0
25825_2#22	#d7b5d8	0
25825_2#23	#d7b5d8	0
25825_2#24	#d7b5d8	0
25825_2#25	#d7b5d8	0
25825_2#26	#d7b5d8	0
25825_2#27	#d7b5d8	0
25825_2#28	#d7b5d8	0
25825_2#29	#d7b5d8	0
25825_2#2	#d7b5d8	0
25825_2#30	#d7b5d8	0
25825_2#31	#ce1256	1
25825_2#32	#d7b5d8	0
25825_2#33	#d7b5d8	0
25825_2#34	#d7b5d8	0
25825_2#35	#ce1256	1
25825_2#36	#d7b5d8	0
25825_2#37	#d7b5d8	0
25825_2#38	#d7b5d8	0
25825_2#39	#d7b5d8	0
25825_2#3	#d7b5d8	0
25825_2#40	#d7b5d8	0
25825_2#41	#d7b5d8	0
25825_2#42	#d7b5d8	0
25825_2#43	#d7b5d8	0
25825_2#44	#d7b5d8	0
25825_2#45	#d7b5d8	0
25825_2#46	#d7b5d8	0
25825_2#47	#d7b5d8	0
25825_2#48	#d7b5d8	0
25825_2#49	#d7b5d8	0
25825_2#4	#d7b5d8	0
25825_2#50	#d7b5d8	0
25825_2#51	#ce1256	1
25825_2#52	#d7b5d8	0
25825_2#53	#d7b5d8	0
25825_2#54	#d7b5d8	0
25825_2#55	#d7b5d8	0
25825_2#56	#ce1256	1
25825_2#57	#ce1256	1
25825_2#58	#d7b5d8	0
25825_2#59	#ce1256	1
25825_2#5	#d7b5d8	0
25825_2#60	#d7b5d8	0
25825_2#61	#d7b5d8	0
25825_2#62	#d7b5d8	0
25825_2#63	#ce1256	1
25825_2#64	#d7b5d8	0
25825_2#65	#d7b5d8	0
25825_2#66	#d7b5d8	0
25825_2#67	#d7b5d8	0
25825_2#68	#d7b5d8	0
25825_2#69	#d7b5d8	0
25825_2#6	#d7b5d8	0
25825_2#70	#d7b5d8	0
25825_2#71	#d7b5d8	0
25825_2#72	#d7b5d8	0
25825_2#73	#ce1256	1
25825_2#74	#d7b5d8	0
25825_2#75	#ce1256	1
25825_2#76	#d7b5d8	0
25825_2#77	#d7b5d8	0
25825_2#78	#d7b5d8	0
25825_2#79	#d7b5d8	0
25825_2#7	#d7b5d8	0
25825_2#80	#d7b5d8	0
25825_2#81	#d7b5d8	0
25825_2#82	#d7b5d8	0
25825_2#83	#d7b5d8	0
25825_2#84	#d7b5d8	0
25825_2#85	#d7b5d8	0
25825_2#86	#d7b5d8	0
25825_2#87	#d7b5d8	0
25825_2#88	#ce1256	1
25825_2#89	#ce1256	1
25825_2#8	#d7b5d8	0
25825_2#90	#d7b5d8	0
25825_2#91	#ce1256	1
25825_2#92	#d7b5d8	0
25825_2#93	#d7b5d8	0
25825_2#94	#d7b5d8	0
25825_2#96	#d7b5d8	0
25825_2#97	#ce1256	1
25825_2#98	#d7b5d8	0
25825_2#99	#d7b5d8	0
25825_2#9	#d7b5d8	0
28Bl	#d7b5d8	0
30M	#d7b5d8	0
31M	#d7b5d8	0
32M	#d7b5d8	0
35M	#d7b5d8	0
3M	#ce1256	1
42M	#d7b5d8	0
43M	#d7b5d8	0
45M	#d7b5d8	0
46M	#d7b5d8	0
54M	#d7b5d8	0
6140_1029	#d7b5d8	0
71M	#d7b5d8	0
78M	#d7b5d8	0
7M	#ce1256	1
82M	#ce1256	1
94M	#ce1256	1
95M	#d7b5d8	0
96MA	#ce1256	1
96MB	#ce1256	1
97M	#d7b5d8	0
98M	#d7b5d8	0
99M	#d7b5d8	0
AAA001	#d7b5d8	0
AAA002	#d7b5d8	0
AAA003	#d7b5d8	0
AAA004	#d7b5d8	0
AAA005	#d7b5d8	0
AAA006	#d7b5d8	0
AAA007	#d7b5d8	0
AAA008	#d7b5d8	0
AAA009	#d7b5d8	0
AAA010	#d7b5d8	0
AAA012	#d7b5d8	0
AAA013	#d7b5d8	0
AAA015	#d7b5d8	0
AAA019	#d7b5d8	0
AAA020	#d7b5d8	0
AAA021	#d7b5d8	0
AAA022	#d7b5d8	0
AAA023	#d7b5d8	0
AAA024	#d7b5d8	0
AAA025	#d7b5d8	0
AAA026	#d7b5d8	0
AAA027	#d7b5d8	0
AAA028	#d7b5d8	0
AAA029	#d7b5d8	0
AAA030	#d7b5d8	0
AAA031	#ce1256	1
AAA032	#d7b5d8	0
AAA033	#ce1256	1
AAA035	#d7b5d8	0
AAA036	#d7b5d8	0
AAA037	#d7b5d8	0
AAA038	#d7b5d8	0
AAA039	#d7b5d8	0
AAA040	#d7b5d8	0
AAA041	#d7b5d8	0
AAA042	#d7b5d8	0
AAA044	#d7b5d8	0
AAA045	#d7b5d8	0
AAA046	#d7b5d8	0
AAA047	#d7b5d8	0
AAA048	#d7b5d8	0
AAA049	#d7b5d8	0
AAA050	#d7b5d8	0
AUNG1000	#d7b5d8	0
AUNG1001	#d7b5d8	0
AUNG1002	#d7b5d8	0
AUNG1003	#d7b5d8	0
AUNG1004	#d7b5d8	0
AUNG1005	#d7b5d8	0
AUNG1006	#d7b5d8	0
AUNG1007	#ce1256	1
AUNG1008	#d7b5d8	0
AUNG1009	#d7b5d8	0
AUNG100	#d7b5d8	0
AUNG1010	#d7b5d8	0
AUNG1011	#d7b5d8	0
AUNG1012	#d7b5d8	0
AUNG1013	#d7b5d8	0
AUNG1014	#d7b5d8	0
AUNG1015	#d7b5d8	0
AUNG1016	#d7b5d8	0
AUNG1017	#d7b5d8	0
AUNG1018	#ce1256	1
AUNG1019	#d7b5d8	0
AUNG101	#d7b5d8	0
AUNG1020	#d7b5d8	0
AUNG1021	#d7b5d8	0
AUNG1022	#ce1256	1
AUNG1023	#d7b5d8	0
AUNG1024	#ce1256	1
AUNG1025	#d7b5d8	0
AUNG1026	#d7b5d8	0
AUNG1027	#d7b5d8	0
AUNG1028	#d7b5d8	0
AUNG1029	#d7b5d8	0
AUNG102	#d7b5d8	0
AUNG1030	#d7b5d8	0
AUNG1031	#d7b5d8	0
AUNG1032	#d7b5d8	0
AUNG1033	#d7b5d8	0
AUNG1034	#d7b5d8	0
AUNG1035	#d7b5d8	0
AUNG1036	#d7b5d8	0
AUNG1037	#d7b5d8	0
AUNG1038	#d7b5d8	0
AUNG1039	#d7b5d8	0
AUNG103	#ce1256	1
AUNG1040	#d7b5d8	0
AUNG1041	#d7b5d8	0
AUNG1042	#d7b5d8	0
AUNG1043	#d7b5d8	0
AUNG1044	#d7b5d8	0
AUNG1045	#d7b5d8	0
AUNG1046	#d7b5d8	0
AUNG1047	#d7b5d8	0
AUNG1048	#d7b5d8	0
AUNG1049	#d7b5d8	0
AUNG104	#d7b5d8	0
AUNG1050	#d7b5d8	0
AUNG1051	#d7b5d8	0
AUNG1052	#d7b5d8	0
AUNG1053	#d7b5d8	0
AUNG1054	#d7b5d8	0
AUNG1055	#d7b5d8	0
AUNG1056	#d7b5d8	0
AUNG1057	#d7b5d8	0
AUNG1058	#d7b5d8	0
AUNG1059	#d7b5d8	0
AUNG105	#d7b5d8	0
AUNG1060	#d7b5d8	0
AUNG1062	#d7b5d8	0
AUNG1063	#d7b5d8	0
AUNG1064	#d7b5d8	0
AUNG1065	#d7b5d8	0
AUNG1066	#d7b5d8	0
AUNG1067	#d7b5d8	0
AUNG1068	#d7b5d8	0
AUNG1069	#d7b5d8	0
AUNG106	#d7b5d8	0
AUNG1070	#d7b5d8	0
AUNG1071	#d7b5d8	0
AUNG1072	#d7b5d8	0
AUNG1073	#d7b5d8	0
AUNG1074	#d7b5d8	0
AUNG1075	#d7b5d8	0
AUNG1076	#d7b5d8	0
AUNG1077	#d7b5d8	0
AUNG1078	#d7b5d8	0
AUNG1079	#d7b5d8	0
AUNG107	#d7b5d8	0
AUNG1080	#d7b5d8	0
AUNG1081	#d7b5d8	0
AUNG1082	#d7b5d8	0
AUNG1083	#d7b5d8	0
AUNG1084	#d7b5d8	0
AUNG1085	#d7b5d8	0
AUNG1086	#d7b5d8	0
AUNG1087	#d7b5d8	0
AUNG1088	#d7b5d8	0
AUNG1089	#d7b5d8	0
AUNG108	#ce1256	1
AUNG1090	#d7b5d8	0
AUNG1091	#d7b5d8	0
AUNG1092	#d7b5d8	0
AUNG1093	#d7b5d8	0
AUNG1094	#d7b5d8	0
AUNG1095	#ce1256	1
AUNG1096	#d7b5d8	0
AUNG1097	#d7b5d8	0
AUNG1098	#d7b5d8	0
AUNG1099	#d7b5d8	0
AUNG109	#d7b5d8	0
AUNG10	#d7b5d8	0
AUNG1100	#ce1256	1
AUNG1101	#d7b5d8	0
AUNG1102	#ce1256	1
AUNG1103	#d7b5d8	0
AUNG1104	#d7b5d8	0
AUNG1105	#d7b5d8	0
AUNG1106	#d7b5d8	0
AUNG1107	#d7b5d8	0
AUNG1108	#d7b5d8	0
AUNG1109	#d7b5d8	0
AUNG1110	#d7b5d8	0
AUNG1111	#d7b5d8	0
AUNG1112	#d7b5d8	0
AUNG1113	#d7b5d8	0
AUNG1114	#d7b5d8	0
AUNG1115	#d7b5d8	0
AUNG1116	#d7b5d8	0
AUNG1117	#d7b5d8	0
AUNG1118	#d7b5d8	0
AUNG1119	#d7b5d8	0
AUNG111	#d7b5d8	0
AUNG1120	#d7b5d8	0
AUNG1121	#d7b5d8	0
AUNG1122	#d7b5d8	0
AUNG1123	#d7b5d8	0
AUNG1124	#d7b5d8	0
AUNG1125	#d7b5d8	0
AUNG1126	#d7b5d8	0
AUNG1127	#d7b5d8	0
AUNG1128	#d7b5d8	0
AUNG112	#d7b5d8	0
AUNG1130	#d7b5d8	0
AUNG1131	#d7b5d8	0
AUNG1132	#d7b5d8	0
AUNG1133	#d7b5d8	0
AUNG1134	#d7b5d8	0
AUNG1135	#d7b5d8	0
AUNG1136	#d7b5d8	0
AUNG1137	#d7b5d8	0
AUNG1138	#ce1256	1
AUNG1139	#d7b5d8	0
AUNG113	#d7b5d8	0
AUNG1140	#d7b5d8	0
AUNG1141	#d7b5d8	0
AUNG1142	#ce1256	1
AUNG1143	#d7b5d8	0
AUNG1144	#d7b5d8	0
AUNG1145	#d7b5d8	0
AUNG1146	#d7b5d8	0
AUNG1147	#d7b5d8	0
AUNG1148	#d7b5d8	0
AUNG1149	#d7b5d8	0
AUNG1150	#d7b5d8	0
AUNG1151	#d7b5d8	0
AUNG1152	#d7b5d8	0
AUNG1153	#d7b5d8	0
AUNG1154	#d7b5d8	0
AUNG1155	#d7b5d8	0
AUNG1156	#d7b5d8	0
AUNG1157	#d7b5d8	0
AUNG1158	#d7b5d8	0
AUNG1159	#d7b5d8	0
AUNG115	#ce1256	1
AUNG1160	#d7b5d8	0
AUNG1161	#d7b5d8	0
AUNG1162	#d7b5d8	0
AUNG1163	#d7b5d8	0
AUNG1164	#d7b5d8	0
AUNG1165	#d7b5d8	0
AUNG1166	#d7b5d8	0
AUNG1167	#d7b5d8	0
AUNG1168	#d7b5d8	0
AUNG1169	#d7b5d8	0
AUNG116	#d7b5d8	0
AUNG1170	#d7b5d8	0
AUNG1171	#d7b5d8	0
AUNG1172	#d7b5d8	0
AUNG1173	#d7b5d8	0
AUNG1174	#d7b5d8	0
AUNG1175	#d7b5d8	0
AUNG1176	#d7b5d8	0
AUNG1177	#d7b5d8	0
AUNG1178	#d7b5d8	0
AUNG1179	#d7b5d8	0
AUNG117	#d7b5d8	0
AUNG1180	#d7b5d8	0
AUNG1181	#d7b5d8	0
AUNG1182	#d7b5d8	0
AUNG1183	#d7b5d8	0
AUNG1184	#d7b5d8	0
AUNG1185	#d7b5d8	0
AUNG1186	#d7b5d8	0
AUNG1187	#d7b5d8	0
AUNG1188	#d7b5d8	0
AUNG1189	#d7b5d8	0
AUNG118	#d7b5d8	0
AUNG1190	#d7b5d8	0
AUNG1191	#d7b5d8	0
AUNG1192	#d7b5d8	0
AUNG1193	#d7b5d8	0
AUNG1194	#d7b5d8	0
AUNG1195	#d7b5d8	0
AUNG1196	#d7b5d8	0
AUNG1197	#d7b5d8	0
AUNG1198	#d7b5d8	0
AUNG1199	#d7b5d8	0
AUNG119	#d7b5d8	0
AUNG11	#d7b5d8	0
AUNG1200	#d7b5d8	0
AUNG1201	#d7b5d8	0
AUNG1202	#d7b5d8	0
AUNG1203	#d7b5d8	0
AUNG1204	#d7b5d8	0
AUNG1205	#d7b5d8	0
AUNG1206	#d7b5d8	0
AUNG1207	#d7b5d8	0
AUNG1208	#d7b5d8	0
AUNG1209	#d7b5d8	0
AUNG120	#d7b5d8	0
AUNG1210	#d7b5d8	0
AUNG1211	#d7b5d8	0
AUNG1213	#d7b5d8	0
AUNG1214	#d7b5d8	0
AUNG1215	#d7b5d8	0
AUNG1216	#d7b5d8	0
AUNG1218	#d7b5d8	0
AUNG1219	#d7b5d8	0
AUNG121	#d7b5d8	0
AUNG1220	#d7b5d8	0
AUNG1221	#d7b5d8	0
AUNG1222	#d7b5d8	0
AUNG1223	#d7b5d8	0
AUNG1224	#d7b5d8	0
AUNG1225	#d7b5d8	0
AUNG1226	#d7b5d8	0
AUNG1227	#d7b5d8	0
AUNG1228	#d7b5d8	0
AUNG1229	#d7b5d8	0
AUNG122	#d7b5d8	0
AUNG1230	#d7b5d8	0
AUNG1231	#d7b5d8	0
AUNG1232	#d7b5d8	0
AUNG1234	#d7b5d8	0
AUNG1235	#d7b5d8	0
AUNG1236	#d7b5d8	0
AUNG1237	#d7b5d8	0
AUNG1238	#d7b5d8	0
AUNG1239	#d7b5d8	0
AUNG123	#d7b5d8	0
AUNG1240	#d7b5d8	0
AUNG1241	#d7b5d8	0
AUNG1243	#d7b5d8	0
AUNG1244	#d7b5d8	0
AUNG1245	#d7b5d8	0
AUNG1246	#d7b5d8	0
AUNG1247	#d7b5d8	0
AUNG1248	#d7b5d8	0
AUNG1249	#d7b5d8	0
AUNG124	#d7b5d8	0
AUNG1250	#d7b5d8	0
AUNG1252	#d7b5d8	0
AUNG1253	#d7b5d8	0
AUNG1254	#d7b5d8	0
AUNG1255	#d7b5d8	0
AUNG1256	#d7b5d8	0
AUNG1257	#ce1256	1
AUNG1258	#d7b5d8	0
AUNG1259	#d7b5d8	0
AUNG125	#d7b5d8	0
AUNG1260	#d7b5d8	0
AUNG1261	#d7b5d8	0
AUNG1262	#d7b5d8	0
AUNG1263	#d7b5d8	0
AUNG1264	#d7b5d8	0
AUNG1265	#d7b5d8	0
AUNG1266	#d7b5d8	0
AUNG1267	#d7b5d8	0
AUNG1269	#d7b5d8	0
AUNG126	#d7b5d8	0
AUNG1270	#ce1256	1
AUNG1271	#d7b5d8	0
AUNG1272	#d7b5d8	0
AUNG1273	#d7b5d8	0
AUNG1274	#d7b5d8	0
AUNG1275	#d7b5d8	0
AUNG1276	#d7b5d8	0
AUNG1277	#d7b5d8	0
AUNG1278	#d7b5d8	0
AUNG1279	#ce1256	1
AUNG127	#d7b5d8	0
AUNG1280	#d7b5d8	0
AUNG1281	#ce1256	1
AUNG1282	#d7b5d8	0
AUNG1283	#d7b5d8	0
AUNG1284	#d7b5d8	0
AUNG1285	#d7b5d8	0
AUNG1286	#d7b5d8	0
AUNG1287	#d7b5d8	0
AUNG1288	#d7b5d8	0
AUNG1289	#d7b5d8	0
AUNG128	#d7b5d8	0
AUNG1290	#d7b5d8	0
AUNG1291	#d7b5d8	0
AUNG1292	#d7b5d8	0
AUNG1293	#d7b5d8	0
AUNG1294	#d7b5d8	0
AUNG1295	#d7b5d8	0
AUNG1296	#d7b5d8	0
AUNG1297	#d7b5d8	0
AUNG1298	#d7b5d8	0
AUNG1299	#d7b5d8	0
AUNG129	#d7b5d8	0
AUNG12	#d7b5d8	0
AUNG1300	#d7b5d8	0
AUNG1301	#ce1256	1
AUNG1302	#d7b5d8	0
AUNG1303	#d7b5d8	0
AUNG1304	#d7b5d8	0
AUNG1305	#ce1256	1
AUNG1307	#d7b5d8	0
AUNG1308	#d7b5d8	0
AUNG1309	#d7b5d8	0
AUNG130	#d7b5d8	0
AUNG1310	#d7b5d8	0
AUNG1311	#d7b5d8	0
AUNG1312	#d7b5d8	0
AUNG1313	#d7b5d8	0
AUNG1314	#d7b5d8	0
AUNG1315	#ce1256	1
AUNG1316	#d7b5d8	0
AUNG1317	#d7b5d8	0
AUNG1318	#d7b5d8	0
AUNG1319	#d7b5d8	0
AUNG131	#d7b5d8	0
AUNG1320	#d7b5d8	0
AUNG1321	#d7b5d8	0
AUNG1322	#d7b5d8	0
AUNG1323	#ce1256	1
AUNG1324	#d7b5d8	0
AUNG1325	#d7b5d8	0
AUNG1326	#d7b5d8	0
AUNG1327	#d7b5d8	0
AUNG1328	#d7b5d8	0
AUNG1329	#d7b5d8	0
AUNG132	#d7b5d8	0
AUNG1330	#d7b5d8	0
AUNG1331	#d7b5d8	0
AUNG1332	#d7b5d8	0
AUNG1333	#d7b5d8	0
AUNG1334	#d7b5d8	0
AUNG1335	#d7b5d8	0
AUNG1336	#d7b5d8	0
AUNG1337	#d7b5d8	0
AUNG1338	#d7b5d8	0
AUNG1339	#ce1256	1
AUNG133	#d7b5d8	0
AUNG1340	#d7b5d8	0
AUNG1341	#d7b5d8	0
AUNG1342	#d7b5d8	0
AUNG1343	#d7b5d8	0
AUNG1344	#d7b5d8	0
AUNG1345	#d7b5d8	0
AUNG1346	#d7b5d8	0
AUNG1347	#d7b5d8	0
AUNG1348	#d7b5d8	0
AUNG1349	#d7b5d8	0
AUNG134	#d7b5d8	0
AUNG1350	#d7b5d8	0
AUNG1351	#d7b5d8	0
AUNG1352	#d7b5d8	0
AUNG1353	#d7b5d8	0
AUNG1354	#d7b5d8	0
AUNG1355	#d7b5d8	0
AUNG1356	#d7b5d8	0
AUNG1357	#d7b5d8	0
AUNG1358	#d7b5d8	0
AUNG135	#d7b5d8	0
AUNG1360	#d7b5d8	0
AUNG1361	#d7b5d8	0
AUNG1362	#d7b5d8	0
AUNG1363	#d7b5d8	0
AUNG1365	#d7b5d8	0
AUNG1366	#d7b5d8	0
AUNG1367	#d7b5d8	0
AUNG1368	#d7b5d8	0
AUNG1369	#d7b5d8	0
AUNG136	#d7b5d8	0
AUNG1370	#d7b5d8	0
AUNG1371	#ce1256	1
AUNG1372	#d7b5d8	0
AUNG1373	#d7b5d8	0
AUNG1374	#d7b5d8	0
AUNG1375	#d7b5d8	0
AUNG1376	#d7b5d8	0
AUNG1377	#d7b5d8	0
AUNG1378	#d7b5d8	0
AUNG1379	#d7b5d8	0
AUNG137	#d7b5d8	0
AUNG1380	#d7b5d8	0
AUNG1381	#d7b5d8	0
AUNG1382	#d7b5d8	0
AUNG1383	#d7b5d8	0
AUNG1384	#d7b5d8	0
AUNG1385	#d7b5d8	0
AUNG1386	#d7b5d8	0
AUNG1388	#d7b5d8	0
AUNG1389	#d7b5d8	0
AUNG138	#d7b5d8	0
AUNG1390	#d7b5d8	0
AUNG1391	#d7b5d8	0
AUNG1392	#d7b5d8	0
AUNG1393	#d7b5d8	0
AUNG1394	#d7b5d8	0
AUNG1395	#d7b5d8	0
AUNG1396	#d7b5d8	0
AUNG1397	#d7b5d8	0
AUNG1398	#d7b5d8	0
AUNG1399	#d7b5d8	0
AUNG139	#d7b5d8	0
AUNG13	#d7b5d8	0
AUNG1400	#d7b5d8	0
AUNG1401	#d7b5d8	0
AUNG1402	#d7b5d8	0
AUNG1403	#d7b5d8	0
AUNG1404	#d7b5d8	0
AUNG1405	#d7b5d8	0
AUNG1406	#d7b5d8	0
AUNG1407	#d7b5d8	0
AUNG1408	#d7b5d8	0
AUNG1409	#d7b5d8	0
AUNG140	#d7b5d8	0
AUNG1410	#d7b5d8	0
AUNG1411	#d7b5d8	0
AUNG1412	#d7b5d8	0
AUNG1413	#d7b5d8	0
AUNG1414	#d7b5d8	0
AUNG1415	#d7b5d8	0
AUNG1416	#d7b5d8	0
AUNG1417	#d7b5d8	0
AUNG1418	#d7b5d8	0
AUNG1419	#d7b5d8	0
AUNG141	#d7b5d8	0
AUNG1421	#d7b5d8	0
AUNG1422	#d7b5d8	0
AUNG1423	#d7b5d8	0
AUNG1424	#d7b5d8	0
AUNG1425	#d7b5d8	0
AUNG1426	#d7b5d8	0
AUNG1428	#d7b5d8	0
AUNG1429	#d7b5d8	0
AUNG142	#d7b5d8	0
AUNG1430	#d7b5d8	0
AUNG1431	#d7b5d8	0
AUNG1432	#d7b5d8	0
AUNG1433	#d7b5d8	0
AUNG1434	#d7b5d8	0
AUNG1435	#d7b5d8	0
AUNG1436	#d7b5d8	0
AUNG1437	#d7b5d8	0
AUNG1438	#d7b5d8	0
AUNG1439	#d7b5d8	0
AUNG143	#d7b5d8	0
AUNG1440	#d7b5d8	0
AUNG1441	#d7b5d8	0
AUNG1442	#d7b5d8	0
AUNG1443	#d7b5d8	0
AUNG1444	#d7b5d8	0
AUNG1445	#d7b5d8	0
AUNG1446	#d7b5d8	0
AUNG1447	#d7b5d8	0
AUNG1448	#d7b5d8	0
AUNG1449	#d7b5d8	0
AUNG144	#d7b5d8	0
AUNG1450	#d7b5d8	0
AUNG1451	#d7b5d8	0
AUNG1452	#d7b5d8	0
AUNG1453	#d7b5d8	0
AUNG1454	#d7b5d8	0
AUNG1456	#d7b5d8	0
AUNG1457	#d7b5d8	0
AUNG1458	#d7b5d8	0
AUNG1459	#d7b5d8	0
AUNG145	#d7b5d8	0
AUNG1460	#d7b5d8	0
AUNG1461	#d7b5d8	0
AUNG1463	#d7b5d8	0
AUNG1464	#d7b5d8	0
AUNG1465	#d7b5d8	0
AUNG1466	#d7b5d8	0
AUNG1467	#d7b5d8	0
AUNG1468	#d7b5d8	0
AUNG1469	#d7b5d8	0
AUNG146	#d7b5d8	0
AUNG1471	#d7b5d8	0
AUNG1472	#d7b5d8	0
AUNG1473	#d7b5d8	0
AUNG1474	#d7b5d8	0
AUNG1475	#d7b5d8	0
AUNG1476	#d7b5d8	0
AUNG1477	#d7b5d8	0
AUNG1478	#d7b5d8	0
AUNG1479	#d7b5d8	0
AUNG147	#d7b5d8	0
AUNG1480	#d7b5d8	0
AUNG1481	#d7b5d8	0
AUNG1482	#d7b5d8	0
AUNG1483	#d7b5d8	0
AUNG1484	#ce1256	1
AUNG1485	#d7b5d8	0
AUNG1486	#d7b5d8	0
AUNG1487	#d7b5d8	0
AUNG1488	#d7b5d8	0
AUNG1489	#d7b5d8	0
AUNG148	#d7b5d8	0
AUNG1490	#d7b5d8	0
AUNG1491	#d7b5d8	0
AUNG1492	#d7b5d8	0
AUNG1493	#d7b5d8	0
AUNG1494	#d7b5d8	0
AUNG1495	#d7b5d8	0
AUNG1496	#d7b5d8	0
AUNG1497	#d7b5d8	0
AUNG1498	#d7b5d8	0
AUNG1499	#d7b5d8	0
AUNG149	#d7b5d8	0
AUNG14	#d7b5d8	0
AUNG1500	#d7b5d8	0
AUNG1502	#d7b5d8	0
AUNG1503	#d7b5d8	0
AUNG1504	#d7b5d8	0
AUNG1505	#d7b5d8	0
AUNG1506	#d7b5d8	0
AUNG1507	#d7b5d8	0
AUNG1508	#d7b5d8	0
AUNG1509	#d7b5d8	0
AUNG150	#d7b5d8	0
AUNG1510	#d7b5d8	0
AUNG1511	#d7b5d8	0
AUNG1512	#d7b5d8	0
AUNG1513	#d7b5d8	0
AUNG1514	#d7b5d8	0
AUNG1515	#d7b5d8	0
AUNG1516	#d7b5d8	0
AUNG1517	#d7b5d8	0
AUNG1518	#d7b5d8	0
AUNG1519	#d7b5d8	0
AUNG151	#d7b5d8	0
AUNG1520	#d7b5d8	0
AUNG1521	#d7b5d8	0
AUNG1522	#d7b5d8	0
AUNG1523	#d7b5d8	0
AUNG1524	#d7b5d8	0
AUNG1525	#d7b5d8	0
AUNG1526	#d7b5d8	0
AUNG1527	#d7b5d8	0
AUNG1528	#d7b5d8	0
AUNG1529	#d7b5d8	0
AUNG152	#d7b5d8	0
AUNG1530	#d7b5d8	0
AUNG1531	#d7b5d8	0
AUNG1532	#d7b5d8	0
AUNG1533	#d7b5d8	0
AUNG1534	#d7b5d8	0
AUNG1535	#d7b5d8	0
AUNG1536	#d7b5d8	0
AUNG1537	#d7b5d8	0
AUNG1538	#d7b5d8	0
AUNG1539	#d7b5d8	0
AUNG153	#d7b5d8	0
AUNG1540	#d7b5d8	0
AUNG1541	#d7b5d8	0
AUNG1542	#d7b5d8	0
AUNG1543	#d7b5d8	0
AUNG1544	#d7b5d8	0
AUNG1545	#d7b5d8	0
AUNG1546	#d7b5d8	0
AUNG1547	#d7b5d8	0
AUNG1548	#d7b5d8	0
AUNG1549	#d7b5d8	0
AUNG154	#d7b5d8	0
AUNG1550	#d7b5d8	0
AUNG1551	#d7b5d8	0
AUNG1553	#d7b5d8	0
AUNG1554	#d7b5d8	0
AUNG1555	#d7b5d8	0
AUNG1556	#d7b5d8	0
AUNG1557	#d7b5d8	0
AUNG1558	#d7b5d8	0
AUNG1559	#d7b5d8	0
AUNG155	#d7b5d8	0
AUNG1560	#d7b5d8	0
AUNG1561	#d7b5d8	0
AUNG1562	#d7b5d8	0
AUNG1563	#d7b5d8	0
AUNG1564	#d7b5d8	0
AUNG1565	#d7b5d8	0
AUNG1566	#d7b5d8	0
AUNG1567	#d7b5d8	0
AUNG1568	#d7b5d8	0
AUNG1569	#d7b5d8	0
AUNG156	#d7b5d8	0
AUNG1571	#ce1256	1
AUNG1572	#d7b5d8	0
AUNG1573	#d7b5d8	0
AUNG1574	#d7b5d8	0
AUNG1575	#d7b5d8	0
AUNG1576	#d7b5d8	0
AUNG1577	#d7b5d8	0
AUNG1578	#d7b5d8	0
AUNG1579	#d7b5d8	0
AUNG157	#d7b5d8	0
AUNG1580	#d7b5d8	0
AUNG1581	#d7b5d8	0
AUNG1583	#d7b5d8	0
AUNG1584	#d7b5d8	0
AUNG1585	#d7b5d8	0
AUNG1586	#d7b5d8	0
AUNG1587	#d7b5d8	0
AUNG1588	#d7b5d8	0
AUNG1589	#d7b5d8	0
AUNG158	#d7b5d8	0
AUNG1590	#d7b5d8	0
AUNG1592	#d7b5d8	0
AUNG1593	#d7b5d8	0
AUNG1594	#d7b5d8	0
AUNG1595	#d7b5d8	0
AUNG1596	#d7b5d8	0
AUNG1597	#d7b5d8	0
AUNG1598	#d7b5d8	0
AUNG1599	#d7b5d8	0
AUNG159	#d7b5d8	0
AUNG1600	#d7b5d8	0
AUNG1601	#d7b5d8	0
AUNG1602	#d7b5d8	0
AUNG1603	#d7b5d8	0
AUNG1604	#d7b5d8	0
AUNG1605	#d7b5d8	0
AUNG1606	#d7b5d8	0
